,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
26,0.0,0.0,1.0,0.0,"RT @knaohiro1: 中国における2018年Q3のスマホ販売ランキング
1. vivo 2062万
2. OPPO 2058万
3. 华为 1711万
4. 荣耀 1362万
5. 小米 1261万
6. Apple 1054万
7. 魅族 189万
8. Samsun…","34.3852029, 132.4552927",34.3852029,132.4552927,apple,Fri Oct 26 02:41:02 +0000 2018,1055650480599138305,広島市　大連
27,0.7755,0.0,0.674,0.326,The Nasdaq is on track for its most powerful one-day gain in about 7 years - MarketWatch https://t.co/HSJ25Og1V0,"33.0242912, -96.8667012",33.0242912,-96.8667012,apple,Fri Oct 26 02:41:02 +0000 2018,1055650480226033665,"33.024477,-96.866499"
30,-0.3612,0.143,0.857,0.0,RT @ripJayNoHoes: apple music and my stomach fighting for the last $10 in my account https://t.co/8a0aXjTGeX,"39.9525839, -75.1652215",39.9525839,-75.1652215,apple,Fri Oct 26 02:41:01 +0000 2018,1055650478292430848,"Philadelphia, PA"
31,0.0,0.0,1.0,0.0,"RT @TinaSmithMN: Today I called Mary who lives in Apple Valley. She made the 100,000th grassroots contribution to our campaign. Let me tell…","46.729553, -94.6858998",46.729553,-94.6858998,apple,Fri Oct 26 02:41:01 +0000 2018,1055650478011400192,"Minnesota, USA"
32,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","39.0457549, -76.64127119999999",39.0457549,-76.64127119999999,apple,Fri Oct 26 02:41:01 +0000 2018,1055650477906497536,"Maryland, USA"
33,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","23.634501, -102.552784",23.634501,-102.552784,apple,Fri Oct 26 02:41:01 +0000 2018,1055650477147410433,México
34,0.5777,0.0,0.706,0.294,➔MASAKI YODA -feel in so good- https://t.co/LdXjQhnHmQ #música #Japón #información,"36.204824, 138.252924",36.204824,138.252924,apple,Fri Oct 26 02:41:01 +0000 2018,1055650477138829312,JAPAN
35,0.0,0.0,1.0,0.0,"@Apple_pie91 このゲーム発電してるだけで終わるのは…
オフェンスみたいに突っ込んだりチェイスしたりするのも楽しいですよねヾ(・ω・*)なでなで

Rekkaたん上手いから、出会ったらフルチェイス任せました(๑&gt;◡&lt;๑)","36.204824, 138.252924",36.204824,138.252924,apple,Fri Oct 26 02:41:01 +0000 2018,1055650476752986112,日本
38,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","25.6866142, -100.3161126",25.6866142,-100.3161126,apple,Fri Oct 26 02:41:01 +0000 2018,1055650475566088192,"Mexico, Monterrey "
45,0.0,0.0,1.0,0.0,RT @DaviCdzz02: Ganhei uma big Apple hj na escola kkkjkkk,"-23.0136663, -43.4634068",-23.0136663,-43.4634068,apple,Fri Oct 26 02:41:00 +0000 2018,1055650473129189377,"Recreio dos Bandeirantes, Rio "
49,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","39.2520787, -84.7943674",39.2520787,-84.7943674,apple,Fri Oct 26 02:40:59 +0000 2018,1055650469903663104,El Mariachi ah ah
50,-0.822,0.603,0.397,0.0,This shit makes me so sad  https://t.co/jLLX2MhqF7,"40.8115504, -73.9464769",40.8115504,-73.9464769,apple,Fri Oct 26 02:40:59 +0000 2018,1055650469169819654,Harlem USA
51,0.0,0.0,1.0,0.0,@Strava is there a technical reason you don’t display current pace on your Apple Watch app or do y’all just not know anything about running?,"30.267153, -97.7430608",30.267153,-97.7430608,apple,Fri Oct 26 02:40:59 +0000 2018,1055650469027176453,"Austin, TX"
52,0.0,0.0,1.0,0.0,RT @bongtao: ส่วนตัวแอบเซอร์ไพรซ์ที่แบรนด์อย่าง apple ยอมให้ localize โลโก้ได้นะ ปกติไม่ค่อยเห็นแบรนด์ระดับนี้ยอมให้แตะ corporate identity…,"15.870032, 100.992541",15.870032,100.992541,apple,Fri Oct 26 02:40:59 +0000 2018,1055650469006077952,Thailand
53,0.6588,0.0,0.707,0.293,Now Playing Rescue by Eddie James (@ejworship) Listen Live via our App! https://t.co/02lvhBUomy or https://t.co/0znBRJ3ZET,"32.1656221, -82.9000751",32.1656221,-82.9000751,apple,Fri Oct 26 02:40:59 +0000 2018,1055650468439957504,"Georgia, USA"
54,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"33.3061605, -111.8412502",33.3061605,-111.8412502,apple,Fri Oct 26 02:40:59 +0000 2018,1055650468083331072,"Chandler, AZ"
55,0.6166,0.0,0.808,0.192,Ordered a caramel apple spice from Starbucks (my cold weather fave) &amp; they put cinnamon on top.... HEAVEN https://t.co/Tgp3DFPEjZ,"35.5174913, -86.5804473",35.5174913,-86.5804473,apple,Fri Oct 26 02:40:58 +0000 2018,1055650464950300673,"Tennessee, USA"
