,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
25,0.0,0.0,1.0,0.0,This Cult-Favorite $6 Dress Is What Thousands Are Already Wearing Into Fall - BuzzFeed https://t.co/f0Iv4QA7Kh,"34.0007104, -81.0348144",34.0007104,-81.0348144,apple,Wed Oct 24 16:50:11 +0000 2018,1055139401074905093,"Columbia, SC"
27,0.0,0.0,1.0,0.0,"RT @laurenchartsbr: iTunes Greece:

#1. ""Expectations” — @LaurenJauregui (+1) *new peak*

*16th #1 on iTunes*
#Expectations

https://t.co/N…","-23.5505199, -46.63330939999999",-23.5505199,-46.63330939999999,apple,Wed Oct 24 16:50:11 +0000 2018,1055139400445759489,"São Paulo, Brasil"
28,0.0,0.0,1.0,0.0,RT @bonjakobsen: Bonpodcast พอดแคสแรงบันดาลใจของคนรักการฟัง https://t.co/BSuwiDjIv5,"18.787747, 98.99312069999999",18.787747,98.99312069999999,apple,Wed Oct 24 16:50:11 +0000 2018,1055139400164638721,"อ.เมืองเชียงใหม่, จ.เชียงใหม่"
29,0.0,0.0,1.0,0.0,https://t.co/PO6AgnSheG,"37.2101063, -93.2529989",37.2101063,-93.2529989,apple,Wed Oct 24 16:50:10 +0000 2018,1055139399233613826,East Coast
30,0.0,0.0,1.0,0.0,@matryo_apple 最後のズルいです笑,"43.8523096, -79.38356329999999",43.8523096,-79.38356329999999,apple,Wed Oct 24 16:50:10 +0000 2018,1055139399229366273,玉
31,0.6514,0.0,0.787,0.213,"Manage your booking on-the-go with the Your Space app. 
Download it FREE from the app store!… https://t.co/VKUjedvwhv","52.205337, 0.121817",52.205337,0.121817,apple,Wed Oct 24 16:50:10 +0000 2018,1055139398549991424,"Cambridge, England"
34,0.8225,0.0,0.709,0.291,"RT @Saints: Sean Payton on trading for Eli Apple:
We have a pretty good idea of the players coming out of @OhioStateFB 
Like the skillset…","33.4149338, -112.0752095",33.4149338,-112.0752095,apple,Wed Oct 24 16:50:09 +0000 2018,1055139394342940672,Southside Phx
36,0.0,0.0,1.0,0.0,"RT @BleacherReport: ""Odell, we traded Eli...

...Apple"" https://t.co/w3LudLdcfq","42.3600825, -71.0588801",42.3600825,-71.0588801,apple,Wed Oct 24 16:50:09 +0000 2018,1055139392380157952,"Boston, MA"
37,0.6124,0.0,0.773,0.227,@MKBHD Why big companies like Apple &amp; Google don't copy a phone design of companies like Oppo or vivo. #AskMKBHD,"19.1616388, 72.9964269",19.1616388,72.9964269,apple,Wed Oct 24 16:50:09 +0000 2018,1055139392279511046,"Kopar Khairane, Navi Mumbai"
41,0.3382,0.0,0.898,0.102,RT @dcrainmakerblog: Boom - it's arrived: The massive Apple Watch Series 4: Sports &amp; Fitness In-Depth Review! More than you ever wanted to…,"56.96366099999999, -2.2092879",56.96366099999999,-2.2092879,apple,Wed Oct 24 16:50:07 +0000 2018,1055139384666873856,"Stonehaven , Scotland"
42,-0.5267,0.178,0.744,0.079,Why This Mexican Town You Probably Haven’t Heard of Is Worth a Visit for Day of the Dead - Travel Channel https://t.co/ssherrvg9V,"41.8781136, -87.6297982",41.8781136,-87.6297982,apple,Wed Oct 24 16:50:07 +0000 2018,1055139384276779008,Chicago
43,0.0,0.0,1.0,0.0,"RT @AndroidAuth: Samsung fined $5.7 million for slowing down phones, Apple style https://t.co/2WlhtQfBE3","34.5037004, -93.0551795",34.5037004,-93.0551795,apple,Wed Oct 24 16:50:07 +0000 2018,1055139384012496898,"Hot Springs, AR"
45,0.0,0.0,1.0,0.0,"RT @BarstoolOSU: Marshon Lattimore, Kurt Coleman, Vonn Bell, and now Eli Apple... the Saints recognize who the real DBU is https://t.co/ttu…","33.4149338, -112.0752095",33.4149338,-112.0752095,apple,Wed Oct 24 16:50:06 +0000 2018,1055139381332168709,Southside Phx
46,0.0,0.0,1.0,0.0,RT @t3n: Geplanter Smartphone-Verschleiß: Millionenstrafen für Apple und Samsung https://t.co/mGjMrm8NNQ https://t.co/WWQFiukEiU,"53.5510846, 9.9936819",53.5510846,9.9936819,apple,Wed Oct 24 16:50:06 +0000 2018,1055139380631912450,"Hamburg, Germany"
51,-0.4404,0.195,0.805,0.0,"A new smartphone design takes aim at an Apple, Samsung weak spot https://t.co/KndkOyH7qs https://t.co/ywWh3dvwM2","41.2428563, -73.2006639",41.2428563,-73.2006639,apple,Wed Oct 24 16:50:05 +0000 2018,1055139375963627520,"Trumbull, CT"
52,0.6908,0.0,0.749,0.251,RT @justinsuntron: @VitalikButerin I do believe the entire world wealth will turn into cryptocurrencies like blackhole and grow much bigger…,"28.8955152, 76.606611",28.8955152,76.606611,apple,Wed Oct 24 16:50:05 +0000 2018,1055139375711952896,"Rohtak, India"
53,0.6219,0.0,0.775,0.225,"We're on iTunes! (AND APPLE MUSIC!) Queue us up and enjoy! https://t.co/M3JLoilkga
🍏 ♩ ♪ ♫ ♬ ♭ ♮ ♯
#music #newmusic… https://t.co/wlznwaks63","49.895136, -97.13837439999999",49.895136,-97.13837439999999,apple,Wed Oct 24 16:50:05 +0000 2018,1055139375573536769,"Winnipeg, MB, Canada"
54,0.0,0.0,1.0,0.0,#Apple has #collected #lots of your #personal #information—here's how to see it  https://t.co/oyVCwmPCW7,"43.6525067, -79.39045109999999",43.6525067,-79.39045109999999,apple,Wed Oct 24 16:50:05 +0000 2018,1055139375095386113,On my own Island
55,0.5106,0.0,0.858,0.142,"RT @iDownloadBlog: Apple cleverly gave #iPhoneXR a rear camera with a faster lens and bigger sensor.

As a result, Portrait Mode on the XR…","22.3071588, 73.1812187",22.3071588,73.1812187,apple,Wed Oct 24 16:50:05 +0000 2018,1055139374868754432,"Vadodara,gujarat,India"
56,0.0,0.0,1.0,0.0,APPLE Y SAMSUNG VUELVEN LENTOS SUS CELULARES PARA QUE ADQUIERAS UNO NUEVO https://t.co/FroUl3M1am,"19.2601605, -96.57833869999999",19.2601605,-96.57833869999999,apple,Wed Oct 24 16:50:05 +0000 2018,1055139374629838851,Veracruz
58,0.0,0.0,1.0,0.0,"🐰🐉巧氏❤️✌️(@BUlLDbot)さん

現在RTの勢い日本で
🏅第6位🏅です
1608RT/時速 (1時台)

「ヨーロッパの人口多い国２位は？」

ミラクル9に出る赤楚くん「ドイツ！(即答)」

「正解～！
...続きをみる https://t.co/mJr5KyWsqI","35.7090259, 139.7319925",35.7090259,139.7319925,apple,Wed Oct 24 16:50:05 +0000 2018,1055139374533234693,日本 東京
59,-0.4404,0.127,0.873,0.0,RT @beebomco: Apple has just been fined €10M ($11.4M) by the Italian government for using software updates to deliberately degrade performa…,"30.7333148, 76.7794179",30.7333148,76.7794179,apple,Wed Oct 24 16:50:05 +0000 2018,1055139374428553216,"Chandigarh, India"
