,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
37,-0.25,0.214,0.667,0.119,RT @underdogdynasty: Georgia Southern crushes Appalachian State 34-14 and we’re ready to crush a metal chair. #HailSouthern https://t.co/Tf…,"32.0808989, -81.091203",32.0808989,-81.091203,football,Fri Oct 26 04:48:40 +0000 2018,1055682600105320448,"Savannah, GA"
40,0.0,0.0,1.0,0.0,RT @OmahaHSFootball: The 1st round of #NebPreps Class A football playoff action kicks off tomorrow! 🏆🏈 (15) Lincoln Pius X at (2) Millard S…,"41.2565369, -95.9345034",41.2565369,-95.9345034,football,Fri Oct 26 04:48:36 +0000 2018,1055682583730810880,"Omaha, NE"
41,-0.6908,0.183,0.817,0.0,RT @brycetache: I don’t know who the terrorist is. But I know it’s not a family seeking asylum. I know it’s not a DREAMer. I know it’s not…,"37.2261929, -95.708416",37.2261929,-95.708416,football,Fri Oct 26 04:48:35 +0000 2018,1055682578513096704,305
42,0.0,0.0,1.0,0.0,RT @raybrewer21: HSFB scores coming in quick. Follow here: https://t.co/bciTdSO7LM via @LasVegasSun,"36.1699412, -115.1398296",36.1699412,-115.1398296,football,Fri Oct 26 04:48:34 +0000 2018,1055682576893919232,"Las Vegas, NV"
43,0.6369,0.0,0.846,0.154,RT @DevilsOfUnited: Robin van Persie has announced he will retire from football at the end of this season. One of the greatest signings in…,"55.378051, -3.435973",55.378051,-3.435973,football,Fri Oct 26 04:48:34 +0000 2018,1055682576650620929,UK
44,0.0,0.0,1.0,0.0,「日本の怪物」　17歳FW久保建英、二人抜きドリブルから“股下アシスト”で海外称賛（Football ZONE web） https://t.co/iP4qkZxgIy,"34.6862971, 135.5196609",34.6862971,135.5196609,football,Fri Oct 26 04:48:33 +0000 2018,1055682573194514435,大阪府
45,-0.3612,0.2,0.8,0.0,Difficult to accommodate Ruben Loftus-Cheek in first team - Maurizio Sarri https://t.co/KJdtnU17kH,"28.5355161, 77.3910265",28.5355161,77.3910265,football,Fri Oct 26 04:48:33 +0000 2018,1055682573064650753,"Noida, India"
46,0.4404,0.0,0.868,0.132,RT @carmin_jc: #Purdue football coach Jeff Brohm: 'I don’t think people realize how good it is here' https://t.co/8RMg8CWuMf via ⁦@jconline⁩,"40.4258686, -86.90806549999999",40.4258686,-86.90806549999999,football,Fri Oct 26 04:48:32 +0000 2018,1055682569554010118,"West Lafayette, IN"
47,0.2023,0.0,0.917,0.083,"Think of the top tier in 4A football right now, You'd have Union, Lake Stevens, Puyallup, Woodinville, Mount Si. Th… https://t.co/kIhi8qXvyj","46.2086683, -119.119948",46.2086683,-119.119948,football,Fri Oct 26 04:48:32 +0000 2018,1055682569432268800,"Kennewick, Washington"
48,-0.6908,0.183,0.817,0.0,RT @brycetache: I don’t know who the terrorist is. But I know it’s not a family seeking asylum. I know it’s not a DREAMer. I know it’s not…,"40.697614, -73.924984",40.697614,-73.924984,football,Fri Oct 26 04:48:32 +0000 2018,1055682568161505280,"Stockholm, NYC"
49,0.0,0.0,1.0,0.0,My coaching page. Bringing methods and training scenarios used in Barça to Adelaide #coaching #football https://t.co/9TPLJbqnk1,"-33.7711168, 151.1838483",-33.7711168,151.1838483,football,Fri Oct 26 04:48:32 +0000 2018,1055682567087616000,Adelaide / Sydney
50,0.765,0.0,0.708,0.292,RT @CoachLetus: @J_Andrade_ @TheAcornSports @NPPanthersONE Jason Klein is an excellent football coach and an even better man. @NewburyParkH…,"34.2694474, -118.781482",34.2694474,-118.781482,football,Fri Oct 26 04:48:31 +0000 2018,1055682562562056192,"Simi Valley, CA"
52,0.5994,0.0,0.813,0.187,RT @NintendoAmerica: The Super #SmashBrosUltimate with Wendy’s College Tailgate Tour brings the action of gaming’s biggest crossover right…,"35.7287979, 139.7130607",35.7287979,139.7130607,football,Fri Oct 26 04:48:28 +0000 2018,1055682552122331143,楽園
53,0.0,0.0,1.0,0.0,HSFB scores coming in quick. Follow here: https://t.co/bciTdSO7LM via @LasVegasSun,"36.1699412, -115.1398296",36.1699412,-115.1398296,football,Fri Oct 26 04:48:26 +0000 2018,1055682542668414976,Las Vegas
55,0.0,0.0,1.0,0.0,RT @TaZRahman7: Who needs a man when you have Arsenal Football Club ❤️⚽️😂🙈,"9.0764785, 7.398574",9.0764785,7.398574,football,Fri Oct 26 04:48:25 +0000 2018,1055682536620343297,"Abuja, Nigeria"
